lng,lat
18.5868086,68.2607716
18.5255943,68.203578
18.4366709,68.1633179
18.4146768,68.1363333
18.4112847,68.1355647
18.33825,68.1055912
18.2502395,68.057189
18.3435362,67.8638108
18.399968,67.8478145
18.4338305,67.8440231
18.4783758,67.8430774
18.4782643,67.8430851
18.4338415,67.8440298
18.7647616,68.341062
18.592216,68.2834102
18.5905533,68.2844763
18.5857267,68.2611405
18.599532,68.2487057
18.4126017,68.136169
18.4111721,68.1355258
18.3390219,68.1059363
18.2509856,68.0581194
18.241849,68.0502648
18.2559063,67.9917198
18.2572203,67.9746672
18.4783739,67.8430776
18.6225559,68.2924741
18.5901915,68.2564753
18.5590965,68.214822
18.4113937,68.1357956
18.4110589,68.1354378
18.3389793,68.1059972
18.2410719,68.0507452
18.2446581,68.0117884
18.2577746,67.9744791
18.3273056,67.8954149
18.3217927,67.8717182
18.3449545,67.8629845
18.3956554,67.8482096
18.399988,67.8478097
18.4782355,67.843078
18.4832193,67.8438656
18.7622737,68.3323035
18.6943664,68.312509
18.589934,68.2874998
18.586628,68.260783
18.2510274,68.0581464
18.2530685,67.997893
18.3278451,67.8975936
18.433859,67.8440579
18.4783673,67.8430964
18.5166355,67.8517135
18.6045637,68.2870196
18.2802112,68.0801016
18.2439599,68.0149505
18.2820623,67.9457446
18.2820623,67.9457446
18.4338522,67.8440406
18.4782057,67.8431043
18.5578405,67.8644232
18.5578405,67.8644232
18.5578405,67.8644232
18.5578405,67.8644232
18.5578405,67.8644232
18.5578405,67.8644232
18.5659038,67.865264
18.5657854,67.8653208
18.5657854,67.8653208
18.6512127,67.8689928
18.6512127,67.8689928
18.6966938,67.8523267
18.7290872,67.8529878
18.6014837,68.2420101
18.4112592,68.1355824
18.4337728,67.844212
18.5819273,68.2745662
18.5906066,68.2562182
18.253051,67.9979025
18.4337752,67.8442237
18.4337738,67.8442198
18.4337728,67.844217
18.4337725,67.8442144
18.4338345,67.8441203
18.4782437,67.8430945
18.493001,67.8448833
18.5718533,67.8652198
18.5718533,67.8652198
18.5718533,67.8652198
18.5718533,67.8652198
18.5718533,67.8652198
18.5718533,67.8652198
18.5718533,67.8652198
18.5718533,67.8652198
18.5718533,67.8652198
18.6966512,67.852181
18.691928,68.3113051
18.6547522,68.3038163
18.5840074,68.2615915
18.4113165,68.1355756
18.2459424,68.0192211
18.5166355,67.8517135
18.5166355,67.8517135
18.5994007,67.8681804
18.5994007,67.8681804
18.5994007,67.8681804
18.5994007,67.8681804
18.6965925,67.8522005
18.7525022,68.3270536
18.2531878,67.9800724
18.281128,67.9457036
18.281128,67.9457036
18.3043546,67.9145104
18.5990161,67.8682891
18.6512329,67.8688134
18.6512413,67.8689794
18.6965477,67.8521166
18.6965477,67.8521166
18.729362,67.8530393
18.729362,67.8530393
18.729362,67.8530393
18.729362,67.8530393
18.729362,67.8530393
18.729362,67.8530393
18.729362,67.8530393
18.729362,67.8530393
18.729362,67.8530393
18.729362,67.8530393
18.729362,67.8530393
18.729362,67.8530393
18.729362,67.8530393
18.729362,67.8530393
18.7631854,68.3394304
18.7584848,68.3364704
18.4124935,68.1359509
18.2441155,68.0455109
18.2541895,67.9765708
18.281702,67.9458315
18.281702,67.9458315
18.4338528,67.8440834
18.5134859,67.8507078
18.5293247,67.8576207
18.5293247,67.8576207
18.5293247,67.8576207
18.5293247,67.8576207
18.5293247,67.8576207
18.5658602,67.8652801
18.6225732,67.8684202
18.4337775,67.8442292
18.4337885,67.8443781
18.4338041,67.8443332
18.4338064,67.8443084
18.433803,67.8442919
18.4337984,67.844278
18.433793,67.8442664
18.4337876,67.8442544
18.4337837,67.8442436
18.4337814,67.8442359
18.4782381,67.8430924
18.7280866,67.8525799
18.6253908,67.8675232
18.6253908,67.8675232
18.6253908,67.8675232
18.6514673,67.864066
18.6514673,67.864066
18.6253908,67.8675232
18.6253908,67.8675232
18.622073,67.8680103
18.622285,67.8682593
18.6514673,67.864066
18.6514673,67.864066
18.6514673,67.864066
18.6514673,67.864066
18.6514673,67.864066
18.6514673,67.864066
18.6514673,67.864066
18.6514673,67.864066
18.6514673,67.864066
18.6514673,67.864066
18.6514673,67.864066
18.6514673,67.864066
18.6514673,67.864066
18.6514673,67.864066
18.6514673,67.864066
18.6514673,67.864066
18.6514673,67.864066
18.6514673,67.864066
18.6514673,67.864066
18.6514673,67.864066
18.6514673,67.864066
18.6514673,67.864066
18.6253908,67.8675232
18.6253908,67.8675232
18.6253908,67.8675232
18.6253908,67.8675232
18.6253908,67.8675232
18.6253908,67.8675232
18.6253908,67.8675232
18.6253908,67.8675232
18.6253908,67.8675232
18.6253908,67.8675232
18.6253908,67.8675232
18.6253908,67.8675232
18.6253908,67.8675232
18.6253908,67.8675232
18.6253908,67.8675232
18.6253908,67.8675232
18.6253908,67.8675232
18.6253908,67.8675232
18.6253908,67.8675232
18.6253908,67.8675232
18.6253908,67.8675232
18.6253908,67.8675232
18.6253908,67.8675232
18.6253908,67.8675232
18.6253908,67.8675232
18.6253908,67.8675232
18.6253908,67.8675232
18.6253908,67.8675232
18.6253908,67.8675232
18.6514673,67.864066
18.6514673,67.864066
18.6514673,67.864066
18.6514673,67.864066
18.6514673,67.864066
18.6514673,67.864066
18.6514673,67.864066
18.6514673,67.864066
18.6514673,67.864066
18.6514673,67.864066
18.6514673,67.864066
18.6514673,67.864066
18.6514673,67.864066
18.6514673,67.864066
18.6514673,67.864066
18.6514673,67.864066
18.6514673,67.864066
18.6514673,67.864066
18.6514673,67.864066
18.6514673,67.864066
18.6514673,67.864066
18.6514673,67.864066
18.6514673,67.864066
18.6514673,67.864066
18.6514673,67.864066
18.8629494,67.8475212
18.8629494,67.8475212
18.8629494,67.8475212
18.8629494,67.8475212
18.8896697,67.8474337
18.8896697,67.8474337
18.8629494,67.8475212
18.6197359,67.8678976
18.6197359,67.8678976
18.6197359,67.8678976
18.6197359,67.8678976
18.6197359,67.8678976
18.6197359,67.8678976
18.6202398,67.8684196
18.6203041,67.8680246
18.6203041,67.8680246
18.6197359,67.8678976
18.6202398,67.8684196
18.6202398,67.8684196
18.6202398,67.8684196
18.6202398,67.8684196
18.6197359,67.8678976
18.6197359,67.8678976
18.6197359,67.8678976
18.6197359,67.8678976
18.6197359,67.8678976
